sedametro,sedametroname,avg_test_all,avg_test_ecd,avg_test_nec,metro_or_micro,perurban,perell,perspeced,pernam,perasn,perhsp,perblk,perwht,perecd,totenrl,perbaplus,perunemp,perpoverty
26540,"Huntington, IN",0.217801936,-0.087064749,0.465434381,Micro,0,0.46793571,16.691978,0.38822934,0.4972457,2.6786346,0.30050457,96.135384,45.247669,2557.5,17.239302,5.9432344,10.698573
26580,"Huntington-Ashland, WV-KY-OH",-0.039978068,-0.260516841,0.292593862,Metro,16.889637,0.44828767,16.542976,0.1142425,0.58811098,0.92894083,3.0786123,95.290092,60.547371,25317.4,18.277828,6.7205691,19.1171
26620,"Huntsville, AL",-0.011900281,-0.47336764,0.348858654,Metro,34.135796,2.6167765,8.7596874,2.2896047,2.7212198,6.713582,26.640472,61.635124,42.566525,29110.8,36.168335,6.644845,12.471351
26660,"Huntsville, TX",-0.28169789,-0.457945127,0.019274707,Micro,0,8.0235176,9.4398203,0.36765334,0.74717784,25.305622,22.448982,51.130562,62.945091,4281.4,18.035545,6.6276865,22.100967
26700,"Huron, SD",-0.155352859,-0.508364467,0.246144417,Micro,0,19.251389,14.53948,1.8331481,13.67719,13.467184,2.1521032,68.870377,56.717545,1218.4,19.888344,3.0624795,14.176771
26740,"Hutchinson, KS",0.06510282,-0.129526644,0.324479355,Micro,0,3.8362515,16.276432,0.51710922,0.5531168,13.7839,3.2442622,81.901611,56.955673,4402,19.539946,4.4726653,12.806031
26780,"Hutchinson, MN",0.296179684,-0.103115746,0.498744685,Micro,0,4.1406302,15.513773,0.24249029,0.87145567,10.409441,0.92729461,87.549316,34.77322,2468.7,17.983801,3.4368434,8.4280367
26820,"Idaho Falls, ID",0.077666982,-0.247232322,0.362998449,Metro,38.34507,4.9145093,9.2074022,0.63838696,0.64810407,15.659313,0.71695393,82.337242,49.970921,13338.8,26.327169,4.465991,10.890073
26860,"Indiana, PA",0.167744877,-0.130087791,0.4289929,Micro,0,0.65076274,18.746881,0.14032474,1.6691649,0.78904366,2.0072422,95.394226,46.604893,4274.2,20.507263,7.4471645,17.550724
26900,"Indianapolis-Carmel-Anderson, IN",0.192748387,-0.186603984,0.520068656,Metro,44.463612,6.0721016,15.671176,0.19831383,3.0572858,10.285185,19.960709,66.498505,45.911674,150108.3,32.043312,6.3866615,12.443132
26940,"Indianola, MS",-0.75110436,-0.76290224,-0.635722508,Micro,0,0.33671695,11.158917,0,0.20433065,1.4761252,95.99128,2.3282695,93.059547,1956.8,14.401956,14.171755,32.160408
26960,"Ionia, MI",-0.063246244,-0.292688056,0.17477086,Micro,0,2.1021738,14.655034,0.19099614,0.36999187,7.3834538,0.63920289,91.416351,50.728817,4021.9,16.417328,6.6943989,14.181164
26980,"Iowa City, IA",0.180495522,-0.513966887,0.476836549,Metro,38.712154,4.7055926,11.886815,0.29820949,4.6251869,9.2423182,11.676187,74.158096,31.068548,9183.5,46.669823,3.9728382,17.378624
27020,"Iron Mountain, MI-WI",0.040650621,-0.180326934,0.225833827,Micro,0,0.034535695,14.510557,0.65291667,0.78188145,1.7600924,0.38823539,96.41687,45.319332,1823.8,21.073229,5.7960577,12.266984
27060,"Ithaca, NY",0.105867161,-0.470057909,0.472963457,Metro,27.773726,2.2788391,17.225071,0.42446703,6.7592421,4.0618033,6.6399508,82.114532,37.965805,4855.5,50.571262,4.9094458,19.858595
27100,"Jackson, MI",-0.170086876,-0.443652968,0.148629901,Metro,22.436125,0.60965151,13.167536,0.3596974,1.0575759,4.1649318,11.844783,82.573006,53.388126,10570.9,19.42499,7.9555273,13.917685
27140,"Jackson, MS",-0.257006192,-0.52462465,0.220869553,Metro,29.655668,1.4943533,9.9570913,0.049305979,1.2111175,2.2043591,62.539082,33.996136,63.281536,42188.75,29.384972,7.4657111,17.533857
27160,"Jackson, OH",0.103267788,-0.075519321,0.42944884,Micro,0,0.01907149,16.362911,0.069550529,0.23548205,0.49338564,0.60595757,98.595627,64.42627,2436.4,15.612149,9.0961332,18.093575
27180,"Jackson, TN",-0.302737358,-0.506912256,0.079952379,Metro,48.307003,2.8577716,12.955262,0.10005856,0.90649164,7.4230618,45.133026,46.437359,64.596542,8420.1,23.061171,7.288465,18.431442
27220,"Jackson, WY-ID",0.042620791,-0.471695452,0.266176221,Micro,0,13.929367,10.675389,0.360728,1.0809189,28.189558,0.23322789,70.135567,32.036823,1996.2,47.802128,3.2172408,7.4513807
27260,"Jacksonville, FL",0.116285796,-0.209465824,0.428785021,Metro,53.156048,3.0899217,14.27324,0.22976212,3.798739,9.2147398,31.121492,55.635269,48.070244,96610.2,28.240412,6.8649383,12.497374
27300,"Jacksonville, IL",-0.063453178,-0.333311641,0.253560626,Micro,0,1.028348,19.07312,0.18453562,0.5873068,2.2503505,5.9257107,91.052094,53.710629,2525.2,20.131618,6.6448226,14.788381
27340,"Jacksonville, NC",-0.024766834,-0.266537308,0.182139221,Metro,30.120676,1.4336464,13.219335,0.63314801,1.3630457,12.379195,22.851662,62.772949,46.294941,11518.4,19.086409,9.4278688,14.028981
27380,"Jacksonville, TX",-0.032223842,-0.209510405,0.302749449,Micro,0,14.966284,9.8433971,0.33565399,0.41094056,32.056572,14.140424,53.056408,65.723022,4850.8,14.934084,5.4262404,19.449598
27420,"Jamestown, ND",0.23931907,0.00540313,0.381802995,Micro,0,0.81469715,14.942818,1.9343268,0.60612816,2.5986166,1.6352166,93.225708,38.564465,1170,23.175632,3.1706405,12.238293
27460,"Jamestown-Dunkirk-Fredonia, NY",-0.14824571,-0.455663137,0.202733193,Micro,0,2.6211047,13.289504,1.1479495,0.73421884,12.593649,2.9361687,82.588013,54.542015,8782.6,20.751637,7.3575878,17.498217
27500,"Janesville-Beloit, WI",0.00091797,-0.305130436,0.306463867,Metro,50.416965,5.7467384,13.289827,0.3237758,1.377672,15.409151,9.1889629,73.700439,49.805271,11927.1,20.673292,6.7320437,12.250694
27540,"Jasper, IN",0.336656276,-0.033117012,0.532147284,Micro,0,4.4258237,16.110132,0.13662787,0.65859443,9.33181,0.24875817,89.624207,34.507603,4132.7,18.841938,3.4015305,10.412378
27600,"Jefferson, GA",0.199202694,-0.098485751,0.474638297,Micro,0,3.5234525,12.5871,0.14954568,2.157764,11.016576,6.8829021,79.793213,48.379944,5511.2,24.331381,5.4367352,12.168334
27620,"Jefferson City, MO",0.040993404,-0.246624877,0.319898279,Metro,33.710522,1.5124439,12.33975,0.2349762,1.032865,4.1251726,10.48666,84.120331,49.357597,9000.7,25.551584,4.139297,10.506436
27700,"Jesup, GA",-0.234502265,-0.427318025,0.217105415,Micro,0,1.916639,12.235088,0.27343133,0.62986845,7.3166065,22.864643,68.915451,70.247124,2428.2,12.063427,8.1997366,18.360493
27740,"Johnson City, TN",0.072025124,-0.225540086,0.375332587,Metro,31.822392,1.5827252,13.806144,0.20366718,1.0769322,4.8156157,4.2645597,89.639221,50.285942,12265.9,23.794338,6.5108032,17.991364
27780,"Johnstown, PA",0.098531628,-0.195042491,0.378515887,Metro,10.005316,0.3235845,16.861006,0.028809734,0.56528145,1.1586465,6.6535211,91.593742,49.082146,8159.5,19.091772,7.2244949,14.792904
27860,"Jonesboro, AR",-0.093217936,-0.350540913,0.38457725,Metro,41.029022,2.6284802,12.760957,0.19025284,0.85993642,6.3146667,20.658203,71.976944,64.580299,9716.6,21.380939,7.1979203,19.010759
27900,"Joplin, MO",0.009502082,-0.212551868,0.32014777,Metro,21.622723,5.6019039,13.959352,2.6511738,1.4991299,10.606339,2.7617137,82.481644,57.887482,13588.8,20.061346,6.4034963,16.810982
27920,"Junction City, KS",0.030679964,-0.136152225,0.26313663,Micro,0,7.2730598,15.40415,0.94384414,2.5708015,19.337746,22.05682,55.09079,58.665394,3333.7,21.403145,6.9065056,13.347975
27940,"Juneau, AK",0.003150035,-0.571538869,0.226934607,Micro,0,6.4034605,16.671267,23.484043,8.3434191,6.6135077,1.5441803,60.014851,28.257427,2157.9,37.441551,5.9420066,7.4374466
28020,"Kalamazoo-Portage, MI",-0.072451074,-0.499517366,0.348855412,Metro,36.69215,4.2485209,11.149227,0.47837192,2.3655794,10.186701,16.006542,70.962807,49.562473,21996.3,31.738338,8.3173733,16.816473
28060,"Kalispell, MT",0.270948569,0.03466798,0.458343657,Micro,0,0.52165037,11.01429,1.7937146,0.9762544,3.0790281,0.555264,93.595734,47.419262,6257.4,28.131285,4.8101559,11.695654
28100,"Kankakee, IL",-0.145637017,-0.428154696,0.179696427,Metro,34.646763,3.7027433,14.784263,0.21476939,1.0230297,14.889658,21.678873,62.193672,53.240715,8262.95,19.026678,8.0930576,14.801702
28140,"Kansas City, MO-KS",0.117418848,-0.321069276,0.449695392,Metro,33.072548,6.6581645,11.320049,0.44254777,3.1027925,13.31283,17.12269,66.019142,44.264881,154122.65,34.069363,5.5027852,10.802812
28260,"Kearney, NE",0.11207299,-0.237697344,0.340824982,Micro,0,3.5349965,14.716268,0.54272747,0.94227183,12.88954,1.4404382,84.18502,40.013477,3860.7,32.009968,3.9919839,13.997141
28300,"Keene, NH",0.218510754,-0.08663729,0.369838736,Micro,0,0.57338613,18.494894,0.37694493,1.8775254,1.4695255,0.96668404,95.309319,34.838097,4241,31.188505,5.1083989,9.4535866
28340,"Kendallville, IN",0.032162585,-0.158759596,0.26145257,Micro,0,10.10459,16.349167,0.15131624,0.45061958,19.74939,0.31481805,79.333855,53.812187,3418.1,13.773028,6.5434823,9.2485638
28380,"Kennett, MO",-0.030149633,-0.170479492,0.481810445,Micro,0,3.6269712,14.786027,0.13429163,0.2468328,11.30013,16.277246,72.041496,77.777054,2563.9,11.860093,8.0388489,24.900497
28420,"Kennewick-Richland, WA",-0.132279636,-0.455794793,0.35768355,Metro,54.286541,19.414646,11.65828,0.51422745,2.1469049,43.073151,1.8878931,52.377827,58.02182,24066.2,24.947971,6.3632698,14.294089
28500,"Kerrville, TX",0.058645824,-0.192240229,0.436561295,Micro,0,7.2293987,8.8417711,0.35041842,0.97982788,45.312916,2.158658,51.198177,59.377003,3052.3,25.612896,5.3884444,13.499596
28540,"Ketchikan, AK",-0.037378255,-0.352482836,0.19731086,Micro,0,3.2082438,10.677244,33.779045,8.7950344,3.1836457,0.94753999,53.294731,40.356754,978,24.261915,6.009254,10.255285
28580,"Key West, FL",0.156590533,-0.105220626,0.407920007,Micro,0,7.9655857,15.805559,0.1867128,1.4847029,36.019974,10.109593,52.199017,50.408089,3675.6,30.922014,3.6457825,11.097248
28620,"Kill Devil Hills, NC",0.191236165,-0.147328325,0.447329569,Micro,0,5.7352357,11.436771,0.1743069,1.1770855,13.577932,6.8147235,78.255951,43.747738,2591.4,31.099827,5.3666401,9.7388954
28660,"Killeen-Temple, TX",-0.082207009,-0.291683622,0.184162862,Metro,43.390625,6.2225962,10.586865,0.71778011,2.2458575,29.848576,25.133722,42.054062,56.218605,35813.4,21.301628,8.1773415,14.083822
28700,"Kingsport-Bristol-Bristol, TN-VA",0.032519947,-0.229381885,0.316101517,Metro,32.315319,0.53915316,15.449445,0.17141777,0.77052289,2.391901,2.855629,93.810532,52.318596,19559.6,19.003878,7.2129288,17.10651
28740,"Kingston, NY",-0.125675704,-0.4914541,0.150230237,Metro,18.796328,2.2676733,19.715693,0.30239594,2.4367108,14.506764,8.9833241,73.770805,44.274776,10416.7,30.501213,6.069922,12.792523
28780,"Kingsville, TX",-0.261203936,-0.460124738,0.192829246,Micro,0,3.9802604,8.3607645,0.12150167,0.99925053,82.904419,2.9622123,13.012611,69.22644,2413.2,22.157225,9.0727644,25.599686
28820,"Kinston, NC",-0.227402209,-0.429204782,0.208265069,Micro,0,4.9800467,14.798924,0.18327707,0.65175092,11.952579,49.626362,37.586029,67.001297,4330.9,14.227385,9.9966288,23.028257
28860,"Kirksville, MO",0.066247335,-0.209541592,0.377000796,Micro,0,1.1363596,17.299356,0.27644888,1.5065322,1.5964704,2.3086188,94.311928,53.205345,1580.5,24.08103,6.1565475,25.386274
28900,"Klamath Falls, OR",-0.25518397,-0.392620532,0.199901438,Micro,0,5.2595282,15.62268,7.4250445,1.1992725,19.079433,1.0113773,71.284874,73.762131,4272.5,18.885887,9.0350914,18.922401
28940,"Knoxville, TN",-0.052152038,-0.428705116,0.270045641,Metro,19.848269,2.2466714,12.869946,0.17933984,1.5093046,5.5777106,8.575655,84.15799,46.207439,53996,28.170698,5.9367409,14.800884
29020,"Kokomo, IN",0.059358419,-0.232664261,0.3531375,Metro,48.363853,1.0272866,18.494198,0.34961995,1.2177891,4.1474624,9.3680267,84.917107,49.868637,6079.85,19.651043,7.416893,15.141077
29060,"Laconia, NH",0.218153405,-0.095727899,0.377471553,Micro,0,0.82445329,14.097923,0.37107068,1.2760812,1.7114378,1.15021,95.491203,34.132595,3896.4,29.036352,4.6989136,8.9542274
29100,"La Crosse-Onalaska, WI-MN",0.185157459,-0.197963586,0.397499285,Metro,42.645969,3.6330607,12.765682,0.56723595,7.3663073,2.4451737,3.0959671,86.525314,36.067142,8171.8,30.05571,4.6414142,13.086207
29180,"Lafayette, LA",-0.203058074,-0.399643652,0.239371363,Metro,24.181681,2.4090466,10.198061,0.23354429,2.0114338,3.6624279,39.338837,54.753757,69.177658,33062.3,23.570356,6.2727637,17.064531
29200,"Lafayette-West Lafayette, IN",0.232950238,-0.10918096,0.511462093,Metro,34.645596,6.4262061,16.312168,0.27254927,3.3200932,14.793782,6.6604853,74.953094,44.544868,12220,30.997509,6.727366,19.578705
29260,"La Grande, OR",-0.162534879,-0.387651302,0.095308392,Micro,0,1.7044868,15.239162,1.9318677,0.92344815,6.724865,0.63425171,89.785568,54.080685,1766.5,22.577555,6.7466011,15.548724
29300,"LaGrange, GA",-0.149406075,-0.392929267,0.384535017,Micro,0,2.0108416,8.2739029,0.16584678,1.9709023,4.4712496,42.689224,50.702774,67.639427,5582.3,18.889074,8.3004627,19.552505
29340,"Lake Charles, LA",-0.200539589,-0.407752467,0.162345421,Metro,37.716122,1.2353909,14.620963,0.23804817,1.1701237,3.0885613,34.551678,60.951591,63.391106,15465.7,20.296,6.6755915,16.390491
29380,"Lake City, FL",0.027767853,-0.150540992,0.375178312,Micro,0,0.95520091,16.305389,0.32117546,0.94527966,5.5445857,22.659555,70.529404,66.234306,4653,15.043947,9.9344187,16.973442
29404,"Lake County-Kenosha County, IL-WI",0.150597737,-0.436364709,0.460307912,Metro,0,11.558085,14.032787,0.3158555,6.5999494,29.483704,8.7254019,54.875088,35.990829,70516.9,39.221924,6.493794,8.4246788
29420,"Lake Havasu City-Kingman, AZ",-0.123536344,-0.270777553,0.144496768,Metro,15.530329,2.346133,12.485114,3.5343225,1.2610736,24.728235,1.3625212,69.113853,63.263233,11554.7,12.52527,9.2625198,16.462612
29460,"Lakeland-Winter Haven, FL",-0.114632024,-0.294016199,0.266769142,Metro,22.066093,10.143368,11.403712,0.45424443,1.6201354,30.304178,21.574665,46.046776,66.425659,44314.8,19.060904,7.1211591,15.473625
29500,"Lamesa, TX",-0.339560612,-0.524036839,0.133043884,Micro,0,5.906333,8.6120081,0.44969073,0.62128824,72.127518,3.2586093,23.542898,71.540375,1141.7,10.759553,6.2905498,21.682751
29540,"Lancaster, PA",0.204984691,-0.240155177,0.510916846,Metro,13.918898,4.7228756,16.683058,0.13513887,3.3603477,17.774244,6.1411734,72.589096,40.975994,31068.6,25.071928,4.5512309,9.4848413
29620,"Lansing-East Lansing, MI",-0.052460668,-0.444830555,0.259152753,Metro,25.335043,3.0947318,12.833965,0.54815608,4.5211086,9.2979612,15.197871,70.434906,43.741371,28924.6,32.495636,7.1382308,15.616545
29660,"Laramie, WY",0.356930302,-0.044271317,0.506172444,Micro,0,2.9138169,13.582614,0.98888248,2.8262517,16.87019,1.7763417,77.538338,30.077496,1711.8,48.944984,4.3375239,21.793362
29700,"Laredo, TX",-0.254716719,-0.338416455,0.175092139,Metro,89.233627,44.798546,8.0754776,0.027151251,0.29872683,98.760651,0.10706518,0.80640727,83.690613,30108,17.76689,6.510006,29.900709
29740,"Las Cruces, NM",-0.282221742,-0.370726321,0.144130045,Metro,39.614799,20.14164,13.481551,0.57189691,0.65529919,82.969612,1.6532842,14.149909,81.872032,18094.1,26.138124,8.3941965,25.816452
29780,"Las Vegas, NM",-0.422350988,-0.459138929,-0.203738331,Micro,0,15.429022,13.000009,0.79502583,0.3491891,89.476997,0.61038256,8.768404,87.709068,1852.1,22.374468,8.3513727,25.633362
29820,"Las Vegas-Henderson-Paradise, NV",-0.18188032,-0.43221625,0.194547168,Metro,46.816368,18.311743,10.957713,0.56636405,7.4972749,45.950012,14.044727,31.941622,59.254448,153377.15,22.585764,7.3186479,12.51927
29860,"Laurel, MS",-0.291105951,-0.449447392,0.079088838,Micro,0,3.4658055,12.070229,0.64809012,0.45527568,5.217319,44.35025,49.329067,69.970329,6430,16.603228,6.5073872,22.550512
29900,"Laurinburg, NC",-0.079022843,-0.25099985,0.36006522,Micro,0,0.73684996,16.116753,15.993597,1.0912459,2.6292448,47.425739,32.860172,71.061775,2805.8,15.359571,12.325737,27.484449
29940,"Lawrence, KS",0.248683335,-0.179422555,0.512035135,Metro,66.621078,4.0549884,13.906119,3.8839526,3.8904071,8.0194321,6.0857978,78.120407,37.921288,6076.55,48.758102,5.4857697,19.643946
29980,"Lawrenceburg, TN",0.107846044,-0.056847286,0.301271229,Micro,0,0.37282476,13.562648,0.15515538,0.34893975,2.1465762,2.5890751,94.760254,54.06123,3037.4,11.706361,8.5472851,17.764772
30020,"Lawton, OK",-0.035739096,-0.183596177,0.178789319,Metro,65.739311,2.7569599,14.858399,9.4741344,1.8761244,15.242545,22.090635,51.316559,60.059578,9748.3,21.113997,7.863193,16.456675
30060,"Lebanon, MO",-0.04401821,-0.217288997,0.25539112,Micro,0,0.70870173,13.646772,0.64398485,0.63699919,2.6369855,1.6225766,94.459457,63.028698,2680.7,13.431506,6.7211447,15.496865
30140,"Lebanon, PA",0.037538702,-0.39580794,0.32192035,Metro,24.79879,4.3999596,17.657272,0.11433982,1.5446192,19.032339,3.0928905,76.215813,39.950645,8725.2,19.091902,5.5362797,9.2723732
30220,"Levelland, TX",-0.147888835,-0.368388747,0.199495114,Micro,0,5.3002563,11.704647,0.47688857,0.22397719,61.141998,3.5451658,34.611973,61.628197,2102.3,15.849415,6.8915696,16.094454
30260,"Lewisburg, PA",0.493347711,0.034553891,0.724638248,Micro,0,1.6893916,15.718548,0.20633289,2.1182642,3.5084796,3.476105,90.690819,33.476536,2011.9,23.580822,5.2398233,12.078883
30280,"Lewisburg, TN",-0.080159661,-0.277815382,0.119486836,Micro,0,2.367893,10.344736,0.23240314,0.51058584,7.4828544,8.2340345,83.540123,50.084972,2468.4,12.949345,7.8072944,16.389206
30300,"Lewiston, ID-WA",-0.014368986,-0.279321269,0.2338752,Metro,54.128075,0.36433378,13.483505,7.5510459,0.87576091,4.9526019,0.8354854,85.78511,51.775764,3960.65,20.002958,6.150403,14.381859
30340,"Lewiston-Auburn, ME",-0.05154251,-0.32689637,0.294614598,Metro,48.883911,7.7693343,16.565102,0.43265378,0.8381362,2.0606661,11.409643,85.258904,53.188725,6924.6,19.939276,6.3630471,14.364871
30380,"Lewistown, PA",-0.086376256,-0.347781167,0.196877826,Micro,0,0.58856517,17.02561,0.057995621,0.35738555,2.8175955,2.6583769,94.10865,51.863884,2633.3,11.71339,5.8850541,14.069994
30420,"Lexington, NE",-0.181809262,-0.397588844,0.213256242,Micro,0,12.854576,13.40639,0.64057136,0.54166317,44.702965,3.1977751,50.917023,64.320038,2421.3,15.893909,4.2157817,13.693607
30460,"Lexington-Fayette, KY",0.139120913,-0.251862133,0.567847973,Metro,54.557835,5.6916213,12.829394,0.17976302,2.9026003,11.175357,15.960732,69.781548,51.415718,31361.5,35.072853,5.6654291,16.355579
30580,"Liberal, KS",-0.29162532,-0.406790951,0.133442936,Micro,0,53.08305,9.3339615,0.89287376,2.3279934,75.378021,2.1799049,19.221209,77.383453,2358.2,12.307065,6.5458961,16.971512
30620,"Lima, OH",0.100735957,-0.225984853,0.488894481,Metro,27.984995,0.36971563,14.051347,0.16883388,0.94636965,3.2754734,18.025055,77.584267,55.294819,7334.8,16.830532,7.8080521,15.10352
30660,"Lincoln, IL",-0.013103078,-0.259628419,0.208683814,Micro,0,0.22674955,15.639363,0.18719916,0.45878956,1.3542638,2.2981684,95.701584,47.367886,1613.8,19.139149,6.1111169,9.7892599
30700,"Lincoln, NE",0.312858347,-0.107954564,0.605009053,Metro,78.3955,5.7847252,14.759849,0.89131379,4.0823178,11.340549,6.4067683,77.279053,41.247669,19943.5,36.391594,4.2490048,12.913412
30780,"Little Rock-North Little Rock-Conway, AR",-0.119378345,-0.455048237,0.332080085,Metro,37.556351,4.249042,11.877364,0.3815192,1.7024366,7.4123726,33.409725,57.093948,56.337822,50237.9,28.481766,5.7992043,14.676896
30820,"Lock Haven, PA",-0.022143993,-0.266781741,0.227263667,Micro,0,0.27218989,20.30274,0.17570478,0.63624632,1.4733696,1.3530936,96.36158,50.764698,2071.9,17.81809,6.2504878,15.390862
30860,"Logan, UT-ID",0.284435722,-0.00042012,0.491890434,Metro,24.903042,4.3047037,12.663481,0.71558452,1.548609,12.506204,0.76768136,84.461922,41.420532,12786.6,34.039734,4.2483354,15.025496
30880,"Logan, WV",-0.324828078,-0.450693014,-0.050184625,Micro,0,0.1022335,13.902431,0.017685834,0.21956103,0.25167674,3.0193524,96.491722,72.774658,2715.9,13.654227,11.021441,22.396097
30900,"Logansport, IN",-0.026134698,-0.233563033,0.20051178,Micro,0,12.049241,12.487886,0.24362169,1.4984792,25.350267,0.94381499,71.963814,51.787083,3010.8,13.809813,6.7572155,13.83906
30940,"London, KY",0.111082267,-0.053781579,0.514897446,Micro,0,0.24500969,17.189102,0.16640043,0.59303808,1.0603876,0.96820194,97.211975,70.709816,10661.9,14.188102,8.4424314,22.794851
30980,"Longview, TX",-0.09625525,-0.322740369,0.241317082,Metro,32.73246,8.8793602,8.6352119,0.6218794,0.87543184,24.060995,20.347591,54.094101,59.963959,17503.2,18.33176,6.1797543,15.343237
31020,"Longview, WA",-0.117797691,-0.369447376,0.196043366,Metro,36.180981,3.9719846,13.239835,1.8916154,1.5171,16.357092,0.92417449,79.31002,55.204315,7601.8,15.523003,8.4684839,15.936629
31060,"Los Alamos, NM",0.530804076,-0.175817932,0.613075129,Micro,0,2.9778202,17.007622,1.898331,5.2833929,28.313797,1.0561028,63.448376,12.006632,1627.1,64.10025,3.4053721,4.4239426
31084,"Los Angeles-Long Beach-Glendale, CA",-0.279422468,-0.505783039,0.306168815,Metro,48.871197,21.108288,11.797098,0.27359888,10.283129,66.187164,8.4115486,14.844556,71.354919,687856.5,30.094284,7.3679233,15.713366
31140,"Louisville/Jefferson County, KY-IN",-0.04731945,-0.382229315,0.38221565,Metro,39.622139,3.9864638,14.696611,0.18028183,2.3428586,7.1641483,22.394976,67.917732,56.064709,82048.65,26.213655,6.6019349,13.091728
31180,"Lubbock, TX",-0.054856806,-0.363830178,0.389162625,Metro,66.833519,3.0257962,10.131402,0.32700974,1.5964243,51.214428,9.5639305,37.29821,58.83881,22814.8,27.40646,5.4252419,19.069767
31220,"Ludington, MI",-0.036787717,-0.291021066,0.325077813,Micro,0,0.61190391,14.445907,0.67630488,0.60900474,9.2106428,1.5164911,87.987556,57.831532,1785.7,24.641787,6.6024675,16.5821
31260,"Lufkin, TX",-0.029933192,-0.232706623,0.367589412,Micro,0,11.138474,10.238308,0.29519266,1.0228848,31.253321,16.912056,50.516544,65.946892,7603.8,16.099363,7.5450716,18.073711
31300,"Lumberton, NC",-0.416311688,-0.536753187,-0.041446112,Micro,0,6.2995963,16.444609,44.078945,0.71017933,13.788377,26.052803,15.369694,74.36837,10882.15,12.967189,8.419281,28.929939
31340,"Lynchburg, VA",-0.013645311,-0.33437927,0.27708426,Metro,25.317299,1.2463828,11.964596,0.438063,1.5805669,3.0315447,25.066263,69.88356,48.237888,14995.6,24.26693,5.4711962,13.917714
31380,"Macomb, IL",-0.004986308,-0.331269288,0.294844392,Micro,0,1.3730302,19.024012,0.27557477,2.0988493,2.5673833,5.3783369,89.679855,47.394691,1511.5,32.506607,8.0952911,21.96736
31420,"Macon, GA",-0.368580459,-0.531463389,0.206260115,Metro,42.420654,1.0476578,11.044537,0.13633373,1.2797302,3.1341746,59.176231,36.273529,76.311089,16722.7,22.124578,8.8732748,21.14349
31460,"Madera, CA",-0.484825001,-0.60467937,-0.037842242,Metro,44.130878,23.334003,9.6358995,1.2154293,1.4543575,72.250908,1.9409888,23.138315,79.007187,13846.85,13.705048,9.6068468,19.395266
31500,"Madison, IN",0.010584575,-0.243832754,0.293820377,Micro,0,1.3932642,17.779661,0.11920654,0.80090678,3.5164542,1.4676008,94.095833,52.309048,2060,18.040133,6.6717029,14.541678
31540,"Madison, WI",0.235534165,-0.42297844,0.536642915,Metro,27.605728,7.9909005,12.63087,0.48180264,5.1115918,10.475281,8.8518143,75.079514,32.343113,39329.6,43.060665,3.9226201,11.384897
31580,"Madisonville, KY",0.06080704,-0.149022428,0.365950642,Micro,0,0.58760792,18.840572,0.097716242,0.61397231,3.3618352,9.2986355,86.627838,58.816898,3466.2,15.017997,6.8308344,17.795496
31620,"Magnolia, AR",-0.244911654,-0.531154277,0.306700527,Micro,0,1.2092252,9.5540133,0.087193117,0.82860738,3.4382746,45.937218,49.708706,64.351257,1587.9,20.153812,9.7635164,22.112516
31660,"Malone, NY",-0.291501632,-0.508801346,0.048758057,Micro,0,0.059644073,16.072855,14.902915,0.46090731,0.72895598,0.60317087,83.304054,57.99395,3238.9,17.859737,7.097383,16.691828
31680,"Malvern, AR",-0.088081219,-0.280660205,0.261493895,Micro,0,1.7830925,12.122967,0.71813858,0.34186697,5.2846003,12.656803,80.998596,64.180206,2404.7,16.238573,8.7708082,21.224312
31700,"Manchester-Nashua, NH",0.21608977,-0.334528788,0.424021164,Metro,44.405975,4.262816,15.005608,0.32618862,4.4266024,9.4462585,3.4556084,82.345345,28.82477,27660.7,35.706234,4.9110336,7.7468634
31740,"Manhattan, KS",0.322348651,-0.001321778,0.520418143,Metro,32.968571,4.0694551,15.626514,0.6746226,2.9232955,10.427931,6.4394922,79.534653,37.929596,4801.7,37.234226,4.8445473,18.584669
31820,"Manitowoc, WI",0.120516073,-0.186953161,0.309813411,Micro,0,7.7284393,15.993857,0.71668482,5.7645807,7.7926226,2.0991106,83.627007,38.141174,4582.8,18.962406,4.82797,9.6237717
31860,"Mankato-North Mankato, MN",0.366767456,-0.03520462,0.597422407,Metro,34.462132,3.2600667,16.519943,0.32396758,1.9223491,5.6994781,7.4196978,84.634506,37.065079,5631.7,32.076614,4.6869507,16.019999
31900,"Mansfield, OH",0.061497585,-0.2054355,0.357394961,Metro,23.427532,0.35486677,15.847166,0.094764642,0.72715873,2.1103354,9.844739,87.223,53.448833,8380.5,16.265814,7.3788166,13.334948
31930,"Marietta, OH",0.043628197,-0.211800152,0.269038324,Micro,12.18161,0.034893725,16.432613,0.15028848,0.36562413,0.88000113,1.0224231,97.581657,47.563732,3906.6,22.927948,7.1833878,15.531129
31940,"Marinette, WI-MI",-0.029610306,-0.235299884,0.183901769,Micro,0,0.28314343,14.194769,2.7476602,0.54857272,1.837388,0.69320667,94.173172,51.065655,4324.9,14.676698,6.069489,12.812047
31980,"Marion, IN",0.007917776,-0.236652884,0.330859204,Micro,0,1.9429557,15.932491,0.2326272,0.81647605,6.0887918,9.9085503,82.953552,55.873947,4926.2,16.469744,9.0421495,18.190475
32000,"Marion, NC",0.000815064,-0.171323029,0.277133557,Micro,0,5.4185023,15.59107,0.38697469,1.0084597,12.020762,3.3156607,83.268143,62.547207,2937.6,17.617018,7.2219796,16.798744
